"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"572",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",94,"",9.1,10,"COSRP","Salix"
"573",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",95,"",5.4,7.5,"COSRP","Salix"
"574",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",96,"",5.5,3.5,"COSRP","Salix"
"575",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",97,"",11.5,7.5,"COSRP","Salix"
"576",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",98,"",20.9,22,"COSRP","Salix"
"577",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",99,"",25.2,23,"COSRP","Salix"
"578",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",100,"",7.6,6,"COSRP","Salix"
"579",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",101,"",7.5,5,"COSRP","Salix"
"580",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",102,"",10.8,7.5,"COSRP","Salix"
"581",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","POFR","Populus fremontii",103,"",12.1,8,"COSRP","Populus"
"582",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","POFR","Populus fremontii",104,"",7.8,1.2,"COSRP","Populus"
"583",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","POFR","Populus fremontii",105,"",18.8,20,"COSRP","Populus"
"584",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","POFR","Populus fremontii",106,"",16.6,20,"COSRP","Populus"
"585",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","POFR","Populus fremontii",107,"",22.6,9,"COSRP","Populus"
"586",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","ACNE","Acer negundo",108,"",6.3,6.5,"COSRP","Acer"
"587",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",109,"",7.6,6,"COSRP","Salix"
"588",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",110,"",7.2,5,"COSRP","Salix"
"589",29,"Cosumnes River Preserve","Accidental Forest","7/25/2012","All",-121.4,38.26,"Plant","CRP09","SAGO","Salix gooddingii",111,"",7.5,5.5,"COSRP","Salix"
"591",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",1,"",8.5,4,"COSRP","Quercus"
"592",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",2,"",6.1,3.3,"COSRP","Quercus"
"593",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",3,"",5.9,3.5,"COSRP","Quercus"
"594",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",4,"",45.5,23.6,"COSRP","Populus"
"595",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",5,"",6.5,3.1,"COSRP","Populus"
"596",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",6,"",7.9,6,"COSRP","Populus"
"597",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",7,"",31.8,18.8,"COSRP","Populus"
"598",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",8,"",49.1,23.6,"COSRP","Populus"
"599",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","FRLA","Fraxinus latifolia",9,"",8.2,3.2,"COSRP","Fraxinus"
"600",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","FRLA","Fraxinus latifolia",10,"",14.4,10.2,"COSRP","Fraxinus"
"601",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","FRLA","Fraxinus latifolia",11,"",10.6,5.2,"COSRP","Fraxinus"
"602",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","FRLA","Fraxinus latifolia",12,"",10.2,5.2,"COSRP","Fraxinus"
"603",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",13,"",7.9,6.8,"COSRP","Populus"
"604",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",14,"",24.2,20.4,"COSRP","Populus"
"605",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",15,"",13,8.5,"COSRP","Populus"
"606",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",16,"",14.2,10.8,"COSRP","Populus"
"607",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",17,"",5.2,4.5,"COSRP","Quercus"
"608",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",18,"",51.7,25.9,"COSRP","Populus"
"609",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",19,"",34.2,17.2,"COSRP","Quercus"
"610",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",20,"",5.3,3.5,"COSRP","Quercus"
"611",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",21,"",21.6,16.4,"COSRP","Quercus"
"612",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",22,"",19.1,6.5,"COSRP","Quercus"
"613",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",23,"",5.4,4.3,"COSRP","Quercus"
"614",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",24,"",56,27.7,"COSRP","Populus"
"615",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",25,"",17.9,12.5,"COSRP","Populus"
"616",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","POFR","Populus fremontii",26,"",43.3,22.3,"COSRP","Populus"
"618",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",2,"",28,16,"COSRP","Populus"
"619",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",3,"",36.7,23,"COSRP","Populus"
"620",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",4,"",48.5,19,"COSRP","Populus"
"621",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",5,"",26.7,18.5,"COSRP","Populus"
"622",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",6,"",229.5,19,"COSRP","Populus"
"623",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",7,"",22.5,19,"COSRP","Populus"
"624",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",8,"",28.5,19,"COSRP","Populus"
"625",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",9,"",20,19,"COSRP","Populus"
"626",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",10,"",33.3,22,"COSRP","Populus"
"627",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",11,"",17,12,"COSRP","Populus"
"628",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",12,"",7.5,5,"COSRP","Salix"
"629",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",13,"",15,9,"COSRP","Salix"
"630",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",14,"",8,5.5,"COSRP","Salix"
"631",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",15,"",9,6,"COSRP","Salix"
"632",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",16,"",41.3,22,"COSRP","Populus"
"633",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",17,"",13.3,7,"COSRP","Populus"
"634",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",18,"",7.8,2,"COSRP","Populus"
"635",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",19,"",15.5,13,"COSRP","Populus"
"636",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",20,"",14.1,10.5,"COSRP","Salix"
"637",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",21,"",8.4,8.5,"COSRP","Salix"
"638",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",22,"",15.8,10.5,"COSRP","Salix"
"639",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",23,"",14.3,10,"COSRP","Salix"
"640",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","SAGO","Salix gooddingii",24,"",21.5,15,"COSRP","Salix"
"641",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",25,"",34.4,15,"COSRP","Populus"
"642",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",26,"",17.1,11,"COSRP","Populus"
"643",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",27,"",23,12,"COSRP","Populus"
"644",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",28,"",23,12,"COSRP","Populus"
"645",31,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Paul, Erik, Liz, John, Melissa",-121.4,38.27,"Plant","CRP11","POFR","Populus fremontii",29,"",19.4,9,"COSRP","Populus"
"649",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",4,"",15.9,4.64,"COSRP","Quercus"
"650",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",5,"",50,17.4,"COSRP","Quercus"
"651",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",6,"",25.5,4.8,"COSRP","Quercus"
"653",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",8,"",13.1,7.7,"COSRP","Quercus"
"654",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",9,"",24.6,15.2,"COSRP","Quercus"
"655",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",10,"",19.1,6.6,"COSRP","Quercus"
"662",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",17,"",19.4,8.2,"COSRP","Quercus"
"663",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",18,"",55.9,28.8,"COSRP","Quercus"
"664",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",19,"",60.6,28,"COSRP","Quercus"
"665",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",20,"",39.1,17.2,"COSRP","Quercus"
"666",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","","POFR","Populus fremontii",1,"",28.7,20,"COSRP","Populus"
"667",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",1,"",110.6,12.6,"COSRP","Quercus"
"668",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","FRLA","Fraxinus latifolia",2,"",13.1,5.6,"COSRP","Fraxinus"
"669",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",3,"",59.8,15.5,"COSRP","Quercus"
"670",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",4,"",72,22.4,"COSRP","Quercus"
"671",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",5,"",50,9.7,"COSRP","Quercus"
"673",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",1,"",68.5,21.3,"COSRP","Quercus"
"688",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","ACNE","Acer negundo",16,"",14.3,7.7,"COSRP","Acer"
"689",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","ACNE","Acer negundo",17,"",10.9,5.2,"COSRP","Acer"
"700",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",28,"",13.7,4,"COSRP","Quercus"
"703",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",31,"",27.8,8.3,"COSRP","Quercus"
"704",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",32,"",13.3,8.2,"COSRP","Quercus"
"705",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",33,"",7.2,5.4,"COSRP","Quercus"
"706",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",34,"",7.3,0.9,"COSRP","Quercus"
"707",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",35,"",8.5,6.9,"COSRP","Quercus"
"708",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",36,"",24.2,8.4,"COSRP","Quercus"
"709",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",37,"",19,8.3,"COSRP","Quercus"
"710",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",38,"",23,7.8,"COSRP","Quercus"
"711",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",39,"",21.8,7.9,"COSRP","Quercus"
"712",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",40,"",23.7,7.4,"COSRP","Quercus"
"713",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",1,"",24.4,12.13,"COSRP","Quercus"
"714",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",2,"",23.7,9.5,"COSRP","Quercus"
"715",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",3,"",33.3,10.3,"COSRP","Quercus"
"717",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",5,"",156.9,23,"COSRP","Quercus"
"719",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",1,"",7.6,5.7,"COSRP","Quercus"
"720",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",2,"",7,5.9,"COSRP","Quercus"
"721",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",3,"",15.9,7.1,"COSRP","Quercus"
"722",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",4,"",12.2,5.4,"COSRP","Quercus"
